Date Time, Water Level, Sigma, O, F, R, L, Quality 
2016-12-03 00:06,0.312,0.138,0,0,0,0,v
2016-12-03 00:12,0.315,0.131,0,0,0,0,v
2016-12-03 00:18,0.331,0.089,0,0,0,0,v
2016-12-03 00:24,0.322,0.115,0,0,0,0,v
2016-12-03 00:30,0.331,0.095,0,0,0,0,v
2016-12-03 00:36,0.289,0.128,0,0,0,0,v
2016-12-03 00:42,0.348,0.144,0,0,0,0,v
2016-12-03 00:48,0.318,0.154,0,0,0,0,v
2016-12-03 00:54,0.282,0.102,0,0,0,0,v
2016-12-03 01:00,0.305,0.118,0,0,0,0,v
2016-12-03 01:06,0.285,0.151,0,0,0,0,v
2016-12-03 01:12,0.305,0.128,0,0,0,0,v
2016-12-03 01:18,0.292,0.144,0,0,0,0,v
2016-12-03 01:24,0.210,0.098,0,0,0,0,v
2016-12-03 01:30,0.236,0.157,0,0,0,0,v
2016-12-03 01:36,0.266,0.141,0,0,0,0,v
2016-12-03 01:42,0.246,0.105,0,0,0,0,v
2016-12-03 01:48,0.243,0.128,0,0,0,0,v
2016-12-03 01:54,0.243,0.102,0,0,0,0,v
2016-12-03 02:00,0.246,0.102,0,0,0,0,v
2016-12-03 02:06,0.197,0.115,0,0,0,0,v
2016-12-03 02:12,0.194,0.121,0,0,0,0,v
2016-12-03 02:18,0.220,0.095,0,0,0,0,v
2016-12-03 02:24,0.203,0.118,0,0,0,0,v
2016-12-03 02:30,0.177,0.082,0,0,0,0,v
2016-12-03 02:36,0.164,0.105,0,0,0,0,v
2016-12-03 02:42,0.144,0.108,0,0,0,0,v
2016-12-03 02:48,0.144,0.121,0,0,0,0,v
2016-12-03 02:54,0.125,0.112,0,0,0,0,v
2016-12-03 03:00,0.161,0.105,0,0,0,0,v
2016-12-03 03:06,0.131,0.105,0,0,0,0,v
2016-12-03 03:12,0.141,0.115,0,0,0,0,v
2016-12-03 03:18,0.105,0.121,0,0,0,0,v
2016-12-03 03:24,0.105,0.128,0,0,0,0,v
2016-12-03 03:30,0.075,0.098,0,0,0,0,v
2016-12-03 03:36,0.095,0.089,0,0,0,0,v
2016-12-03 03:42,0.079,0.105,0,0,0,0,v
2016-12-03 03:48,0.052,0.082,0,0,0,0,v
2016-12-03 03:54,0.020,0.089,0,0,0,0,v
2016-12-03 04:00,0.010,0.108,0,0,0,0,v
2016-12-03 04:06,0.046,0.102,0,0,0,0,v
2016-12-03 04:12,0.016,0.098,0,0,0,0,v
2016-12-03 04:18,0.036,0.085,0,0,0,0,v
2016-12-03 04:24,0.013,0.108,0,0,0,0,v
2016-12-03 04:30,-0.026,0.095,0,0,0,0,v
2016-12-03 04:36,-0.007,0.089,0,0,0,0,v
2016-12-03 04:42,-0.003,0.105,0,0,0,0,v
2016-12-03 04:48,-0.016,0.095,0,0,0,0,v
2016-12-03 04:54,-0.026,0.092,0,0,0,0,v
2016-12-03 05:00,-0.062,0.095,0,0,0,0,v
2016-12-03 05:06,-0.066,0.105,0,0,0,0,v
2016-12-03 05:12,-0.056,0.098,0,0,0,0,v
2016-12-03 05:18,-0.069,0.072,0,0,0,0,v
2016-12-03 05:24,-0.059,0.098,0,0,0,0,v
2016-12-03 05:30,-0.049,0.082,0,0,0,0,v
2016-12-03 05:36,-0.069,0.092,0,0,0,0,v
2016-12-03 05:42,-0.075,0.069,0,0,0,0,v
2016-12-03 05:48,-0.079,0.121,0,0,0,0,v
2016-12-03 05:54,-0.085,0.105,0,0,0,0,v
2016-12-03 06:00,-0.066,0.108,0,0,0,0,v
2016-12-03 06:06,-0.085,0.082,0,0,0,0,v
2016-12-03 06:12,-0.082,0.098,0,0,0,0,v
2016-12-03 06:18,-0.069,0.092,0,0,0,0,v
2016-12-03 06:24,-0.072,0.095,0,0,0,0,v
2016-12-03 06:30,-0.098,0.102,0,0,0,0,v
2016-12-03 06:36,-0.112,0.121,0,0,0,0,v
2016-12-03 06:42,-0.108,0.121,0,0,0,0,v
2016-12-03 06:48,-0.079,0.108,0,0,0,0,v
2016-12-03 06:54,-0.102,0.082,0,0,0,0,v
2016-12-03 07:00,-0.085,0.118,0,0,0,0,v
2016-12-03 07:06,-0.095,0.098,0,0,0,0,v
2016-12-03 07:12,-0.085,0.095,0,0,0,0,v
2016-12-03 07:18,-0.069,0.118,0,0,0,0,v
2016-12-03 07:24,-0.049,0.112,0,0,0,0,v
2016-12-03 07:30,-0.026,0.102,0,0,0,0,v
2016-12-03 07:36,-0.033,0.089,0,0,0,0,v
2016-12-03 07:42,-0.043,0.098,0,0,0,0,v
2016-12-03 07:48,-0.007,0.069,0,0,0,0,v
2016-12-03 07:54,-0.013,0.095,0,0,0,0,v
2016-12-03 08:00,0.010,0.108,0,0,0,0,v
2016-12-03 08:06,0.036,0.118,0,0,0,0,v
2016-12-03 08:12,0.046,0.115,0,0,0,0,v
2016-12-03 08:18,0.056,0.102,0,0,0,0,v
2016-12-03 08:24,0.085,0.112,0,0,0,0,v
2016-12-03 08:30,0.098,0.144,0,0,0,0,v
2016-12-03 08:36,0.066,0.102,0,0,0,0,v
2016-12-03 08:42,0.082,0.135,0,0,0,0,v
2016-12-03 08:48,0.075,0.108,0,0,0,0,v
2016-12-03 08:54,0.098,0.115,0,0,0,0,v
2016-12-03 09:00,0.082,0.098,0,0,0,0,v
2016-12-03 09:06,0.069,0.102,0,0,0,0,v
2016-12-03 09:12,0.072,0.095,0,0,0,0,v
2016-12-03 09:18,0.089,0.105,0,0,0,0,v
2016-12-03 09:24,0.052,0.131,0,0,0,0,v
2016-12-03 09:30,0.095,0.135,0,0,0,0,v
2016-12-03 09:36,0.095,0.115,0,0,0,0,v
2016-12-03 09:42,0.105,0.102,0,0,0,0,v
2016-12-03 09:48,0.144,0.118,0,0,0,0,v
2016-12-03 09:54,0.148,0.151,0,0,0,0,v
2016-12-03 10:00,0.148,0.102,0,0,0,0,v
2016-12-03 10:06,0.171,0.089,0,0,0,0,v
2016-12-03 10:12,0.217,0.102,0,0,0,0,v
2016-12-03 10:18,0.230,0.131,0,0,0,0,v
2016-12-03 10:24,0.249,0.141,0,0,0,0,v
2016-12-03 10:30,0.266,0.115,0,0,0,0,v
2016-12-03 10:36,0.272,0.161,0,0,0,0,v
2016-12-03 10:42,0.285,0.102,0,0,0,0,v
2016-12-03 10:48,0.282,0.112,0,0,0,0,v
2016-12-03 10:54,0.322,0.118,0,0,0,0,v
2016-12-03 11:00,0.305,0.108,0,0,0,0,v
2016-12-03 11:06,0.295,0.131,0,0,0,0,v
2016-12-03 11:12,0.354,0.115,0,0,0,0,v
2016-12-03 11:18,0.361,0.102,0,0,0,0,v
2016-12-03 11:24,0.338,0.108,0,0,0,0,v
2016-12-03 11:30,0.381,0.118,0,0,0,0,v
2016-12-03 11:36,0.394,0.108,0,0,0,0,v
2016-12-03 11:42,0.387,0.115,0,0,0,0,v
2016-12-03 11:48,0.413,0.154,0,0,0,0,v
2016-12-03 11:54,0.413,0.108,0,0,0,0,v
2016-12-03 12:00,0.449,0.115,0,0,0,0,v
2016-12-03 12:06,0.446,0.125,0,0,0,0,v
2016-12-03 12:12,0.453,0.118,0,0,0,0,v
2016-12-03 12:18,0.492,0.138,0,0,0,0,v
2016-12-03 12:24,0.525,0.105,0,0,0,0,v
2016-12-03 12:30,0.489,0.135,0,0,0,0,v
2016-12-03 12:36,0.515,0.121,0,0,0,0,v
2016-12-03 12:42,0.535,0.157,0,0,0,0,v
2016-12-03 12:48,0.505,0.095,0,0,0,0,v
2016-12-03 12:54,0.525,0.098,0,0,0,0,v
2016-12-03 13:00,0.551,0.125,0,0,0,0,v
2016-12-03 13:06,0.564,0.108,0,0,0,0,v
2016-12-03 13:12,0.577,0.118,0,0,0,0,v
2016-12-03 13:18,0.610,0.125,0,0,0,0,v
2016-12-03 13:24,0.627,0.121,0,0,0,0,v
2016-12-03 13:30,0.646,0.128,0,0,0,0,v
2016-12-03 13:36,0.630,0.138,0,0,0,0,v
2016-12-03 13:42,0.633,0.118,0,0,0,0,v
2016-12-03 13:48,0.636,0.131,0,0,0,0,v
2016-12-03 13:54,0.650,0.112,0,0,0,0,v
2016-12-03 14:00,0.656,0.138,0,0,0,0,v
2016-12-03 14:06,0.633,0.161,0,0,0,0,v
2016-12-03 14:12,0.659,0.105,0,0,0,0,v
2016-12-03 14:18,0.679,0.115,0,0,0,0,v
2016-12-03 14:24,0.696,0.135,0,0,0,0,v
2016-12-03 14:30,0.709,0.161,0,0,0,0,v
2016-12-03 14:36,0.699,0.108,0,0,0,0,v
2016-12-03 14:42,0.735,0.112,0,0,0,0,v
2016-12-03 14:48,0.712,0.115,0,0,0,0,v
2016-12-03 14:54,0.705,0.102,0,0,0,0,v
2016-12-03 15:00,0.679,0.092,0,0,0,0,v
2016-12-03 15:06,0.722,0.161,0,0,0,0,v
2016-12-03 15:12,0.748,0.115,0,0,0,0,v
2016-12-03 15:18,0.725,0.144,0,0,0,0,v
2016-12-03 15:24,0.719,0.121,0,0,0,0,v
2016-12-03 15:30,0.764,0.112,0,0,0,0,v
2016-12-03 15:36,0.728,0.108,0,0,0,0,v
2016-12-03 15:42,0.774,0.135,0,0,0,0,v
2016-12-03 15:48,0.784,0.112,0,0,0,0,v
2016-12-03 15:54,0.755,0.118,0,0,0,0,v
2016-12-03 16:00,0.748,0.105,0,0,0,0,v
2016-12-03 16:06,0.797,0.108,0,0,0,0,v
2016-12-03 16:12,0.771,0.131,0,0,0,0,v
2016-12-03 16:18,0.781,0.118,0,0,0,0,v
2016-12-03 16:24,0.748,0.125,0,0,0,0,v
2016-12-03 16:30,0.758,0.098,0,0,0,0,v
2016-12-03 16:36,0.758,0.128,0,0,0,0,v
2016-12-03 16:42,0.745,0.121,0,0,0,0,v
2016-12-03 16:48,0.778,0.098,0,0,0,0,v
2016-12-03 16:54,0.709,0.095,0,0,0,0,v
2016-12-03 17:00,0.715,0.131,0,0,0,0,v
2016-12-03 17:06,0.719,0.115,0,0,0,0,v
2016-12-03 17:12,0.738,0.105,0,0,0,0,v
2016-12-03 17:18,0.728,0.131,0,0,0,0,v
2016-12-03 17:24,0.735,0.102,0,0,0,0,v
2016-12-03 17:30,0.712,0.108,0,0,0,0,v
2016-12-03 17:36,0.719,0.141,0,0,0,0,v
2016-12-03 17:42,0.715,0.135,0,0,0,0,v
2016-12-03 17:48,0.702,0.102,0,0,0,0,v
2016-12-03 17:54,0.705,0.121,0,0,0,0,v
2016-12-03 18:00,0.715,0.131,0,0,0,0,v
2016-12-03 18:06,0.712,0.118,0,0,0,0,v
2016-12-03 18:12,0.712,0.125,0,0,0,0,v
2016-12-03 18:18,0.702,0.128,0,0,0,0,v
2016-12-03 18:24,0.712,0.108,0,0,0,0,v
2016-12-03 18:30,0.712,0.115,0,0,0,0,v
2016-12-03 18:36,0.702,0.118,0,0,0,0,v
2016-12-03 18:42,0.699,0.118,0,0,0,0,v
2016-12-03 18:48,0.715,0.112,0,0,0,0,v
2016-12-03 18:54,0.702,0.098,0,0,0,0,v
2016-12-03 19:00,0.666,0.092,0,0,0,0,v
2016-12-03 19:06,0.663,0.098,0,0,0,0,v
2016-12-03 19:12,0.669,0.121,0,0,0,0,v
2016-12-03 19:18,0.679,0.098,0,0,0,0,v
2016-12-03 19:24,0.679,0.095,0,0,0,0,v
2016-12-03 19:30,0.640,0.125,0,0,0,0,v
2016-12-03 19:36,0.650,0.102,0,0,0,0,v
2016-12-03 19:42,0.659,0.112,0,0,0,0,v
2016-12-03 19:48,0.663,0.131,0,0,0,0,v
2016-12-03 19:54,0.643,0.115,0,0,0,0,v
2016-12-03 20:00,0.659,0.092,0,0,0,0,v
2016-12-03 20:06,0.640,0.121,0,0,0,0,v
2016-12-03 20:12,0.633,0.131,0,0,0,0,v
2016-12-03 20:18,0.623,0.102,0,0,0,0,v
2016-12-03 20:24,0.640,0.102,0,0,0,0,v
2016-12-03 20:30,0.633,0.085,0,0,0,0,v
2016-12-03 20:36,0.617,0.098,0,0,0,0,v
2016-12-03 20:42,0.594,0.121,0,0,0,0,v
2016-12-03 20:48,0.610,0.118,0,0,0,0,v
2016-12-03 20:54,0.584,0.135,0,0,0,0,v
2016-12-03 21:00,0.597,0.108,0,0,0,0,v
2016-12-03 21:06,0.591,0.121,0,0,0,0,v
2016-12-03 21:12,0.558,0.108,0,0,0,0,v
2016-12-03 21:18,0.558,0.138,0,0,0,0,v
2016-12-03 21:24,0.551,0.098,0,0,0,0,v
2016-12-03 21:30,0.548,0.095,0,0,0,0,v
2016-12-03 21:36,0.554,0.095,0,0,0,0,v
2016-12-03 21:42,0.574,0.131,0,0,0,0,v
2016-12-03 21:48,0.531,0.098,0,0,0,0,v
2016-12-03 21:54,0.568,0.151,0,0,0,0,v
2016-12-03 22:00,0.577,0.102,0,0,0,0,v
2016-12-03 22:06,0.551,0.098,0,0,0,0,v
2016-12-03 22:12,0.545,0.118,0,0,0,0,v
2016-12-03 22:18,0.545,0.092,0,0,0,0,v
2016-12-03 22:24,0.499,0.089,0,0,0,0,v
2016-12-03 22:30,0.535,0.098,0,0,0,0,v
2016-12-03 22:36,0.518,0.082,0,0,0,0,v
2016-12-03 22:42,0.466,0.089,0,0,0,0,v
2016-12-03 22:48,0.476,0.085,0,0,0,0,v
2016-12-03 22:54,0.486,0.115,0,0,0,0,v
2016-12-03 23:00,0.472,0.108,0,0,0,0,v
2016-12-03 23:06,0.453,0.095,0,0,0,0,v
2016-12-03 23:12,0.446,0.075,0,0,0,0,v
2016-12-03 23:18,0.463,0.108,0,0,0,0,v
2016-12-03 23:24,0.492,0.095,0,0,0,0,v
2016-12-03 23:30,0.456,0.108,0,0,0,0,v
2016-12-03 23:36,0.459,0.085,0,0,0,0,v
2016-12-03 23:42,0.476,0.102,0,0,0,0,v
2016-12-03 23:48,0.449,0.095,0,0,0,0,v
2016-12-03 23:54,0.420,0.085,0,0,0,0,v
2016-12-04 00:00,0.404,0.072,0,0,0,0,v
2016-12-04 00:06,0.410,0.112,0,0,0,0,v
2016-12-04 00:12,0.420,0.098,0,0,0,0,v
2016-12-04 00:18,0.390,0.135,0,0,0,0,v
2016-12-04 00:24,0.420,0.112,0,0,0,0,v
2016-12-04 00:30,0.387,0.079,0,0,0,0,v
2016-12-04 00:36,0.348,0.115,0,0,0,0,v
2016-12-04 00:42,0.381,0.105,0,0,0,0,v
2016-12-04 00:48,0.384,0.082,0,0,0,0,v
2016-12-04 00:54,0.364,0.108,0,0,0,0,v
2016-12-04 01:00,0.361,0.082,0,0,0,0,v
2016-12-04 01:06,0.354,0.082,0,0,0,0,v
2016-12-04 01:12,0.358,0.102,0,0,0,0,v
2016-12-04 01:18,0.328,0.098,0,0,0,0,v
2016-12-04 01:24,0.331,0.098,0,0,0,0,v
2016-12-04 01:30,0.315,0.079,0,0,0,0,v
2016-12-04 01:36,0.308,0.092,0,0,0,0,v
2016-12-04 01:42,0.338,0.079,0,0,0,0,v
2016-12-04 01:48,0.318,0.082,0,0,0,0,v
2016-12-04 01:54,0.259,0.075,0,0,0,0,v
2016-12-04 02:00,0.253,0.098,0,0,0,0,v
2016-12-04 02:06,0.279,0.102,0,0,0,0,v
2016-12-04 02:12,0.262,0.089,0,0,0,0,v
2016-12-04 02:18,0.253,0.095,0,0,0,0,v
2016-12-04 02:24,0.233,0.105,0,0,0,0,v
2016-12-04 02:30,0.253,0.098,0,0,0,0,v
2016-12-04 02:36,0.236,0.112,0,0,0,0,v
2016-12-04 02:42,0.220,0.092,0,0,0,0,v
2016-12-04 02:48,0.210,0.075,0,0,0,0,v
2016-12-04 02:54,0.210,0.069,0,0,0,0,v
2016-12-04 03:00,0.207,0.062,0,0,0,0,v
2016-12-04 03:06,0.197,0.102,0,0,0,0,v
2016-12-04 03:12,0.240,0.085,0,0,0,0,v
2016-12-04 03:18,0.180,0.082,0,0,0,0,v
2016-12-04 03:24,0.177,0.082,0,0,0,0,v
2016-12-04 03:30,0.164,0.098,0,0,0,0,v
2016-12-04 03:36,0.154,0.085,0,0,0,0,v
2016-12-04 03:42,0.157,0.069,0,0,0,0,v
2016-12-04 03:48,0.154,0.062,0,0,0,0,v
2016-12-04 03:54,0.131,0.092,0,0,0,0,v
2016-12-04 04:00,0.135,0.069,0,0,0,0,v
2016-12-04 04:06,0.135,0.072,0,0,0,0,v
2016-12-04 04:12,0.115,0.072,0,0,0,0,v
2016-12-04 04:18,0.121,0.089,0,0,0,0,v
2016-12-04 04:24,0.121,0.069,0,0,0,0,v
2016-12-04 04:30,0.128,0.089,0,0,0,0,v
2016-12-04 04:36,0.085,0.098,0,0,0,0,v
2016-12-04 04:42,0.098,0.095,0,0,0,0,v
2016-12-04 04:48,0.105,0.082,0,0,0,0,v
2016-12-04 04:54,0.079,0.072,0,0,0,0,v
2016-12-04 05:00,0.052,0.085,0,0,0,0,v
2016-12-04 05:06,0.069,0.075,0,0,0,0,v
2016-12-04 05:12,0.075,0.089,0,0,0,0,v
2016-12-04 05:18,0.046,0.079,0,0,0,0,v
2016-12-04 05:24,0.046,0.089,0,0,0,0,v
2016-12-04 05:30,0.049,0.079,0,0,0,0,v
2016-12-04 05:36,0.059,0.092,0,0,0,0,v
2016-12-04 05:42,0.013,0.075,0,0,0,0,v
2016-12-04 05:48,0.003,0.089,0,0,0,0,v
2016-12-04 05:54,0.036,0.089,0,0,0,0,v
2016-12-04 06:00,0.030,0.066,0,0,0,0,v
2016-12-04 06:06,0.026,0.066,0,0,0,0,v
2016-12-04 06:12,0.026,0.089,0,0,0,0,v
2016-12-04 06:18,0.026,0.089,0,0,0,0,v
2016-12-04 06:24,0.007,0.075,0,0,0,0,v
2016-12-04 06:30,0.023,0.072,0,0,0,0,v
2016-12-04 06:36,0.010,0.075,0,0,0,0,v
2016-12-04 06:42,0.016,0.079,0,0,0,0,v
2016-12-04 06:48,0.003,0.085,0,0,0,0,v
2016-12-04 06:54,0.026,0.085,0,0,0,0,v
2016-12-04 07:00,0.000,0.098,0,0,0,0,v
2016-12-04 07:06,0.013,0.079,0,0,0,0,v
2016-12-04 07:12,0.016,0.075,0,0,0,0,v
2016-12-04 07:18,0.020,0.075,0,0,0,0,v
2016-12-04 07:24,0.033,0.072,0,0,0,0,v
2016-12-04 07:30,0.043,0.092,0,0,0,0,v
2016-12-04 07:36,0.007,0.079,0,0,0,0,v
2016-12-04 07:42,0.023,0.069,0,0,0,0,v
2016-12-04 07:48,0.075,0.062,0,0,0,0,v
2016-12-04 07:54,0.039,0.085,0,0,0,0,v
2016-12-04 08:00,0.052,0.082,0,0,0,0,v
2016-12-04 08:06,0.046,0.095,0,0,0,0,v
2016-12-04 08:12,0.072,0.098,0,0,0,0,v
2016-12-04 08:18,0.102,0.062,0,0,0,0,v
2016-12-04 08:24,0.056,0.085,0,0,0,0,v
2016-12-04 08:30,0.102,0.085,0,0,0,0,v
2016-12-04 08:36,0.118,0.066,0,0,0,0,v
2016-12-04 08:42,0.105,0.089,0,0,0,0,v
2016-12-04 08:48,0.128,0.075,0,0,0,0,v
2016-12-04 08:54,0.148,0.072,0,0,0,0,v
2016-12-04 09:00,0.131,0.092,0,0,0,0,v
2016-12-04 09:06,0.105,0.079,0,0,0,0,v
2016-12-04 09:12,0.135,0.075,0,0,0,0,v
2016-12-04 09:18,0.164,0.069,0,0,0,0,v
2016-12-04 09:24,0.171,0.072,0,0,0,0,v
2016-12-04 09:30,0.157,0.092,0,0,0,0,v
2016-12-04 09:36,0.203,0.085,0,0,0,0,v
2016-12-04 09:42,0.210,0.059,0,0,0,0,v
2016-12-04 09:48,0.200,0.072,0,0,0,0,v
2016-12-04 09:54,0.236,0.075,0,0,0,0,v
2016-12-04 10:00,0.299,0.098,0,0,0,0,v
2016-12-04 10:06,0.230,0.085,0,0,0,0,v
2016-12-04 10:12,0.256,0.075,0,0,0,0,v
2016-12-04 10:18,0.308,0.112,0,0,0,0,v
2016-12-04 10:24,0.331,0.092,0,0,0,0,v
2016-12-04 10:30,0.308,0.069,0,0,0,0,v
2016-12-04 10:36,0.308,0.056,0,0,0,0,v
2016-12-04 10:42,0.325,0.092,0,0,0,0,v
2016-12-04 10:48,0.348,0.105,0,0,0,0,v
2016-12-04 10:54,0.331,0.085,0,0,0,0,v
2016-12-04 11:00,0.331,0.102,0,0,0,0,v
2016-12-04 11:06,0.367,0.115,0,0,0,0,v
2016-12-04 11:12,0.371,0.075,0,0,0,0,v
2016-12-04 11:18,0.344,0.112,0,0,0,0,v
2016-12-04 11:24,0.387,0.072,0,0,0,0,v
2016-12-04 11:30,0.407,0.079,0,0,0,0,v
2016-12-04 11:36,0.407,0.079,0,0,0,0,v
2016-12-04 11:42,0.433,0.082,0,0,0,0,v
2016-12-04 11:48,0.489,0.089,0,0,0,0,v
2016-12-04 11:54,0.456,0.098,0,0,0,0,v
2016-12-04 12:00,0.449,0.085,0,0,0,0,v
2016-12-04 12:06,0.466,0.105,0,0,0,0,v
2016-12-04 12:12,0.525,0.098,0,0,0,0,v
2016-12-04 12:18,0.545,0.079,0,0,0,0,v
2016-12-04 12:24,0.541,0.115,0,0,0,0,v
2016-12-04 12:30,0.568,0.075,0,0,0,0,v
2016-12-04 12:36,0.574,0.079,0,0,0,0,v
2016-12-04 12:42,0.577,0.105,0,0,0,0,v
2016-12-04 12:48,0.594,0.085,0,0,0,0,v
2016-12-04 12:54,0.587,0.105,0,0,0,0,v
2016-12-04 13:00,0.591,0.095,0,0,0,0,v
2016-12-04 13:06,0.607,0.079,0,0,0,0,v
2016-12-04 13:12,0.646,0.082,0,0,0,0,v
2016-12-04 13:18,0.623,0.075,0,0,0,0,v
2016-12-04 13:24,0.610,0.085,0,0,0,0,v
2016-12-04 13:30,0.620,0.072,0,0,0,0,v
2016-12-04 13:36,0.666,0.112,0,0,0,0,v
2016-12-04 13:42,0.646,0.082,0,0,0,0,v
2016-12-04 13:48,0.653,0.069,0,0,0,0,v
2016-12-04 13:54,0.663,0.085,0,0,0,0,v
2016-12-04 14:00,0.699,0.102,0,0,0,0,v
2016-12-04 14:06,0.702,0.085,0,0,0,0,v
2016-12-04 14:12,0.715,0.112,0,0,0,0,v
2016-12-04 14:18,0.725,0.082,0,0,0,0,v
2016-12-04 14:24,0.722,0.112,0,0,0,0,v
2016-12-04 14:30,0.725,0.115,0,0,0,0,v
2016-12-04 14:36,0.768,0.072,0,0,0,0,v
2016-12-04 14:42,0.794,0.108,0,0,0,0,v
2016-12-04 14:48,0.778,0.125,0,0,0,0,v
2016-12-04 14:54,0.817,0.089,0,0,0,0,v
2016-12-04 15:00,0.810,0.098,0,0,0,0,v
2016-12-04 15:06,0.784,0.085,0,0,0,0,v
2016-12-04 15:12,0.804,0.072,0,0,0,0,v
2016-12-04 15:18,0.837,0.082,0,0,0,0,v
2016-12-04 15:24,0.843,0.102,0,0,0,0,v
2016-12-04 15:30,0.827,0.108,0,0,0,0,v
2016-12-04 15:36,0.843,0.115,0,0,0,0,v
2016-12-04 15:42,0.860,0.115,0,0,0,0,v
2016-12-04 15:48,0.860,0.079,0,0,0,0,v
2016-12-04 15:54,0.856,0.085,0,0,0,0,v
2016-12-04 16:00,0.879,0.102,0,0,0,0,v
2016-12-04 16:06,0.876,0.092,0,0,0,0,v
2016-12-04 16:12,0.889,0.125,0,0,0,0,v
2016-12-04 16:18,0.902,0.098,0,0,0,0,v
2016-12-04 16:24,0.912,0.095,0,0,0,0,v
2016-12-04 16:30,0.899,0.089,0,0,0,0,v
2016-12-04 16:36,0.892,0.082,0,0,0,0,v
2016-12-04 16:42,0.919,0.075,0,0,0,0,v
2016-12-04 16:48,0.915,0.105,0,0,0,0,v
2016-12-04 16:54,0.902,0.082,0,0,0,0,v
2016-12-04 17:00,0.896,0.079,0,0,0,0,v
2016-12-04 17:06,0.906,0.105,0,0,0,0,v
2016-12-04 17:12,0.892,0.079,0,0,0,0,v
2016-12-04 17:18,0.896,0.092,0,0,0,0,v
2016-12-04 17:24,0.889,0.098,0,0,0,0,v
2016-12-04 17:30,0.922,0.102,0,0,0,0,v
2016-12-04 17:36,0.876,0.098,0,0,0,0,v
2016-12-04 17:42,0.856,0.079,0,0,0,0,v
2016-12-04 17:48,0.863,0.092,0,0,0,0,v
2016-12-04 17:54,0.883,0.082,0,0,0,0,v
2016-12-04 18:00,0.863,0.095,0,0,0,0,v
2016-12-04 18:06,0.869,0.105,0,0,0,0,v
2016-12-04 18:12,0.863,0.089,0,0,0,0,v
2016-12-04 18:18,0.846,0.079,0,0,0,0,v
2016-12-04 18:24,0.850,0.092,0,0,0,0,v
2016-12-04 18:30,0.840,0.085,0,0,0,0,v
2016-12-04 18:36,0.843,0.118,0,0,0,0,v
2016-12-04 18:42,0.827,0.131,0,0,0,0,v
2016-12-04 18:48,0.820,0.082,0,0,0,0,v
2016-12-04 18:54,0.833,0.108,0,0,0,0,v
2016-12-04 19:00,0.781,0.079,0,0,0,0,v
2016-12-04 19:06,0.781,0.075,0,0,0,0,v
2016-12-04 19:12,0.797,0.095,0,0,0,0,v
2016-12-04 19:18,0.784,0.079,0,0,0,0,v
2016-12-04 19:24,0.761,0.121,0,0,0,0,v
2016-12-04 19:30,0.778,0.105,0,0,0,0,v
2016-12-04 19:36,0.764,0.105,0,0,0,0,v
2016-12-04 19:42,0.751,0.082,0,0,0,0,v
2016-12-04 19:48,0.778,0.102,0,0,0,0,v
2016-12-04 19:54,0.774,0.108,0,0,0,0,v
2016-12-04 20:00,0.774,0.082,0,0,0,0,v
2016-12-04 20:06,0.741,0.095,0,0,0,0,v
2016-12-04 20:12,0.774,0.085,0,0,0,0,v
2016-12-04 20:18,0.764,0.089,0,0,0,0,v
2016-12-04 20:24,0.738,0.095,0,0,0,0,v
2016-12-04 20:30,0.741,0.115,0,0,0,0,v
2016-12-04 20:36,0.738,0.085,0,0,0,0,v
2016-12-04 20:42,0.719,0.082,0,0,0,0,v
2016-12-04 20:48,0.712,0.072,0,0,0,0,v
2016-12-04 20:54,0.712,0.072,0,0,0,0,v
2016-12-04 21:00,0.676,0.089,0,0,0,0,v
2016-12-04 21:06,0.699,0.082,0,0,0,0,v
2016-12-04 21:12,0.679,0.075,0,0,0,0,v
2016-12-04 21:18,0.663,0.095,0,0,0,0,v
2016-12-04 21:24,0.636,0.102,0,0,0,0,v
2016-12-04 21:30,0.646,0.092,0,0,0,0,v
2016-12-04 21:36,0.682,0.075,0,0,0,0,v
2016-12-04 21:42,0.669,0.085,0,0,0,0,v
2016-12-04 21:48,0.663,0.112,0,0,0,0,v
2016-12-04 21:54,0.633,0.092,0,0,0,0,v
2016-12-04 22:00,0.633,0.098,0,0,0,0,v
2016-12-04 22:06,0.633,0.082,0,0,0,0,v
2016-12-04 22:12,0.610,0.082,0,0,0,0,v
2016-12-04 22:18,0.627,0.095,0,0,0,0,v
2016-12-04 22:24,0.633,0.069,0,0,0,0,v
2016-12-04 22:30,0.610,0.089,0,0,0,0,v
2016-12-04 22:36,0.610,0.075,0,0,0,0,v
2016-12-04 22:42,0.607,0.098,0,0,0,0,v
2016-12-04 22:48,0.591,0.095,0,0,0,0,v
2016-12-04 22:54,0.581,0.092,0,0,0,0,v
2016-12-04 23:00,0.594,0.082,0,0,0,0,v
2016-12-04 23:06,0.600,0.075,0,0,0,0,v
2016-12-04 23:12,0.564,0.089,0,0,0,0,v
2016-12-04 23:18,0.535,0.102,0,0,0,0,v
2016-12-04 23:24,0.558,0.092,0,0,0,0,v
2016-12-04 23:30,0.551,0.095,0,0,0,0,v
2016-12-04 23:36,0.495,0.075,0,0,0,0,v
2016-12-04 23:42,0.531,0.092,0,0,0,0,v
2016-12-04 23:48,0.515,0.098,0,0,0,0,v
2016-12-04 23:54,0.489,0.069,0,0,0,0,v
2016-12-05 00:00,0.479,0.079,0,0,0,0,v
